time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
315900,0.04797046794396209,0.003979434525071213,0.09193769933974494,0.1187933775097818,0.272348717226194,0.07854718863884358,0.20269912184503625,0.05122603181308705,0.12286823055677587,0.07503869514977168,0.11443088466915441,5.611759517024659,0.3420350621158974,0.12741994836274273,0.24177325755510992,0.015120350016182726,0.024253028970328216,0.015429595058620293,0.3039196393322925,0.38939167326836355,0.13469879442059352,0.19870277480823972,0.24862973215792294,0.09148893574173655,0.3509200853151171,0.018528529752636302,0.037834159853659344,0.02652694806518241,0.05150190807780319,0.042725249012711686
316200,0.03595577510522219,0.004349732543829532,0.09432620308803763,0.11214148256065926,0.2773761602286626,0.0766506349147491,0.19787265589213376,0.05372466589125224,0.12805510364939465,0.07942683707409515,0.12874916539009007,5.776562552646858,0.3566070817777174,0.12758471981828734,0.2614350661150482,0.016158153000723985,0.02570898804329147,0.016042070855249335,0.3138843211271549,0.3985312894332793,0.14498808557564757,0.2078086103626262,0.25401287408207196,0.1303038636935696,0.3576840878524905,0.019483604545186495,0.038524904126497006,0.028054548021103187,0.05615553573852594,0.04429774541832643
316500,0.07183949112174304,0.004107183139836934,0.10047472040965744,0.11697175722284925,0.2885535142913227,0.0864168784326651,0.22615734886353778,0.05675281776250074,0.13529597207252664,0.07982040698812654,0.1289719310971691,6.114379788566122,0.36558493642851886,0.14538131484161454,0.27141572321511376,0.016243183131734895,0.025664410511637925,0.017121642689765793,0.33418266595739965,0.42378482739879786,0.15455106051421552,0.21298107693652213,0.26616971700832437,0.10044648166753944,0.3798892484143579,0.020687954971755573,0.042082118734036555,0.02943970687820041,0.05806419636629556,0.047169679440486334
316800,0.01706317544010716,0.0044527950821802165,0.06772130381173014,0.11514700185954752,0.2515374525993579,0.05582185505944892,0.1355239000429478,0.04158226854662672,0.0997151215442642,0.06602726206192244,0.0945447581692136,4.860821880763812,0.3047398939532968,0.08878563989360089,0.2266736107460403,0.014177269518839353,0.022034953125150025,0.011376297991674278,0.23002131135163495,0.33225781301103297,0.09012310779987587,0.17991997313885832,0.21444831453198532,0.10977084612257926,0.2925925265692513,0.0145354414969745,0.028606377000400585,0.021236696961054236,0.04170866847550769,0.03465310814419098
317100,0.14031299382502027,0.0030022620028802294,0.11938398052451049,0.12472303154254405,0.291730549283173,0.10067062638437818,0.26986514825178887,0.06173107317422222,0.14783229758054262,0.0843185235240469,0.15860650592695436,6.446980721413283,0.3777477062328103,0.17682461207954958,0.24827902098192567,0.015406822406760057,0.026167512473385557,0.020371337657941524,0.38725198564130636,0.45255500755079936,0.19992246326525986,0.218950142869474,0.2794318914843643,0.054016120974353043,0.42035198198959023,0.022784026017340864,0.04845234699347145,0.0317250550697139,0.0615302996942404,0.05178740477444421
317400,0.10033342940560885,0.002924461912357401,0.09660553515301018,0.11820192776453808,0.25500707413723944,0.07702189384605163,0.206130755613259,0.049477209793572285,0.11793676730842151,0.06966459772934286,0.12659044551053,5.382899762258759,0.314719755654842,0.14004748121302413,0.21004132240079798,0.013078236109592467,0.021968709077782478,0.015784661769544073,0.30637731510734767,0.3689588207900414,0.1500566615761869,0.18624112791725622,0.2294075969146192,0.03826472527217106,0.3454427680274037,0.017922077747662968,0.03823233406520643,0.024914758783786795,0.04856999734766276,0.0416622423757147
317700,0.08774243438384133,0.003051120341623914,0.09637592560913077,0.09801260730402817,0.2507622325429537,0.08477909986286392,0.2238220959266286,0.052774122492273534,0.12584614057248444,0.0722420793342664,0.1285163043633446,5.465340936754487,0.32704766439867683,0.13988584620965128,0.23089484097341995,0.013939027264449066,0.022720701361024,0.016767263563920665,0.3205287335968663,0.391544922327526,0.15936354966453337,0.18866901771978206,0.24361298704067025,0.08032064189668375,0.3508358779914218,0.019414162668027757,0.03983429954911344,0.027386436536318115,0.05412811776262316,0.04393906312535023
318000,0.17721791010236387,0.0024306616756462063,0.13234526777768707,0.12595297579353115,0.3171614026138698,0.1204970899748119,0.31982591948167993,0.07099435389540787,0.16913660756689808,0.09199305143569347,0.2067283106095843,7.157517518870698,0.4159625820536945,0.20546908823180132,0.2729995258097446,0.016129594289552074,0.02784761653505541,0.02419913036431609,0.4447303954310584,0.5356636633794807,0.2508208373091918,0.24176508075640157,0.31976851336891343,0.05213173781461933,0.4794052976545018,0.02617307045300521,0.05559515635438572,0.036007386909659544,0.07122097053602516,0.05976095512384916
318300,0.12118791591868217,0.0036468669034803725,0.11285978006348074,0.1207630487557978,0.2877624123284903,0.09262557587023679,0.24993272853956228,0.05947815227676756,0.14236095524185544,0.08226042219379792,0.13452492755968848,6.325161752158433,0.36987077745487085,0.16641016253426244,0.26104334851880395,0.01600329792685784,0.026069101110259396,0.018744266976632673,0.3642522948801954,0.4236392514385088,0.17568541488256528,0.21472701132748284,0.2658700785910213,0.07623583200167161,0.3984335029478743,0.022058946525298495,0.04622005185183298,0.031106351990302983,0.0603855763732426,0.049373254677860245
318600,0.13363878577316513,0.002468368049143521,0.11071847458859452,0.11009443096127569,0.2563756781361306,0.08936682563973619,0.2426267251613652,0.05641544960833045,0.13442010804857318,0.07697976024758191,0.15525970774848474,5.717235873687542,0.335651307767904,0.1611422481998872,0.21282827614421507,0.013679677249243127,0.023685339903728675,0.019008763601000567,0.357878119877185,0.3880774242268714,0.19355390088844615,0.1966248081752724,0.24574431508928996,0.06231661336560279,0.3758420659168138,0.021060474894348147,0.04443381107410005,0.02943454083487751,0.057675301299148884,0.04677977949287282
318900,0.13036541136307989,0.0027579161950086473,0.09483432943921599,0.09618598480277285,0.2293059416010621,0.0802008953840243,0.22026091280515203,0.04869851856874874,0.11730191331704987,0.06478887270744593,0.09398666550432466,5.183876681222635,0.29569218613687553,0.14639787482757782,0.21133502962690187,0.01270716949673556,0.0204907462601156,0.01538257787838404,0.30216730622279897,0.3446783905550461,0.14084274893379956,0.16911485321345054,0.2126999700100498,0.03634061555356283,0.32745989865457403,0.018297746535573367,0.039396272793133846,0.025591928370921835,0.048428920280080945,0.040719825863149595
319200,0.16886719150608087,0.0019222592136500793,0.11566253009981153,0.0898081952696046,0.24293866008154907,0.10240743409896425,0.2800947431467833,0.058721521788918096,0.140556581991639,0.07507772894035014,0.1441773839277758,5.74779102391016,0.3325452689621926,0.1750332004990156,0.21765450638957162,0.013246902222078916,0.022715477729043698,0.02016213442239234,0.3775771597002162,0.41227263961984306,0.20372409829783322,0.18871809929672168,0.2526462750399716,0.048224872759362825,0.3826008418825282,0.022279607228981035,0.047269197753990966,0.03095332431000486,0.06021573502253119,0.048844024668511565
319500,0.04474097350329487,0.003598504910023337,0.07373243222497905,0.09855461586307968,0.2402612408860918,0.06975988189184079,0.17603294112775103,0.04668815915470503,0.11263279263383907,0.06617880252565556,0.10986532089051337,5.041448001256505,0.3064368723285824,0.11558815735552486,0.23213785632475492,0.013780704542156741,0.021438886450710015,0.013852258020762065,0.26398963607243076,0.35850219865792354,0.12617340034164215,0.1777826238938971,0.21734535950919565,0.10806382349321098,0.3152955104340691,0.01708222139326665,0.0346469400663878,0.024497329281572888,0.04786765289083661,0.038693706342890266
319800,0.005054238432755653,0.004097284696811698,0.06082496719177044,0.10986050539579395,0.23007920085836986,0.048234132255601025,0.11838336725107723,0.03756426786043221,0.0909115866093515,0.05940647149014211,0.08324702895597369,4.529418871487248,0.2762534585803138,0.08844412355003328,0.2095155836109157,0.012900318427703894,0.01993666510048797,0.010147409989983203,0.20574900287568454,0.2978100295827346,0.08128567646537732,0.16358166549558462,0.1862119684679442,0.08702234398380426,0.26986658322454105,0.013222274644761,0.027008865451030317,0.019144600636352038,0.03673283446908471,0.03147674368877773
320100,0.18817517957803886,0.003773226400667795,0.14203586007364066,0.1331157252111197,0.3426233857962018,0.1219068241803356,0.33061602855548244,0.07498698371424695,0.17946742893420975,0.09898659639997476,0.1744192504061175,7.843729249493872,0.4495058052629659,0.2196461837466046,0.32207010938419955,0.018878714246007178,0.03087574411626548,0.024227437493365755,0.462899229053491,0.5433053492365048,0.23490547223911307,0.25856454000552986,0.32964166379456117,0.07047530214244091,0.4992049662904918,0.027956713645266973,0.05920722320839644,0.03895785385820005,0.07582119108060681,0.06259696686630889
320400,0.014730439887159719,0.004788371999296714,0.05659334127823712,0.10596110103427492,0.22100841913417213,0.04359342968835023,0.10883817710249843,0.0348168063344545,0.08541296913329433,0.05757353085098771,0.03890447262642027,4.2735982947481475,0.26679280212464107,0.07646550806889252,0.21259094060600603,0.013538081921936396,0.01998747774232612,0.008444524952636812,0.18628944406216874,0.2600740611170238,0.04912466073003685,0.1546288938396856,0.171170415157178,0.1118900431208587,0.2438059609161627,0.012575273239889384,0.02507810487043116,0.018871953694684862,0.035003728403744105,0.028563179254682325
320700,0.08326767129916135,0.0030678111648896333,0.0808645959634049,0.08982800862334983,0.22449626643504672,0.0718328676649378,0.1896546994974031,0.0464490613490085,0.1117968833960532,0.06356424278101969,0.10299687284103953,4.9374135294930035,0.29113470451449786,0.12636946248805003,0.2171579555619232,0.012868697502284476,0.020317781171826255,0.014255954527932602,0.2741176589695584,0.3394883808999367,0.13259840291350855,0.1677383885892212,0.20715391232622693,0.07881082459069688,0.3097297024297987,0.01726692311711986,0.035837969648774504,0.02447899238962492,0.04746717180378113,0.03853007968648825
321000,0.043211767449413685,0.004689217553917047,0.050383256386055564,0.09663659734473384,0.2088081283437404,0.03873177938102401,0.09204747281748382,0.03268330525983032,0.07997237194792461,0.056096587985329904,0.046623660137484535,3.9594073985781364,0.25688920715663244,0.06204207001143658,0.20250239812688164,0.013064151030562243,0.0194440377680678,0.007892141014430365,0.1715212058591007,0.25064597181071235,0.047438688130220896,0.1486617036993536,0.1660651056363136,0.13135824466643697,0.22683497504144157,0.011648692516963877,0.022195711009160846,0.017696740248723586,0.0336974090933424,0.02669250644706267
321300,0.0021885712456537476,0.003825390009474461,0.05897006506101832,0.10012863986315068,0.22132724708298213,0.05227664650126229,0.12802787407343175,0.03765149330146045,0.09079963090741927,0.05749204309367428,0.08162600514393148,4.336690297813334,0.26890754972802,0.08544857251819593,0.2058628341170916,0.012511207419692028,0.019164068107997423,0.010327849393924282,0.206072549671795,0.3018260790716738,0.08337377639135468,0.1580804473724271,0.1872126040290425,0.09645016309561782,0.2641814568848275,0.01335595865624839,0.02673173818794794,0.019375002405162434,0.03779107354122857,0.031383542747285276
321600,0.2266118069988181,0.003999557070066828,0.20310312468260605,0.17708115736211738,0.476124438570281,0.1868567173801381,0.4931588955854096,0.10789086181128482,0.25705299158001793,0.14231147672723665,0.30189424603635473,10.715565972263484,0.6397073733603733,0.2972175934645591,0.4163944230181684,0.025068529704228126,0.04319137562828246,0.03670223601793765,0.6801288852674148,0.8225757977845589,0.37169654677538944,0.36590950960497537,0.5003787606404515,0.11004975076380674,0.7189808417089623,0.03972300829851605,0.0826101755292612,0.055119973739756745,0.10957445769694374,0.09066649596042708
321900,0.19404996236042393,0.004375076691722768,0.18889489443930785,0.16545193743564113,0.42719456760754326,0.1562392227611653,0.42002774430339684,0.09513031529904481,0.22676075700627507,0.13117600774938865,0.2505145419007775,9.598529206725171,0.5769673379360611,0.26212230259844205,0.37200027550559156,0.023418707502713687,0.04037390946044184,0.03193082543412373,0.6064090706321821,0.6957011659042536,0.3169870305289493,0.3296409739456365,0.4337277003881397,0.11209972952672587,0.6333407968439744,0.035121849452927734,0.07281874112980802,0.04903731639023334,0.0972262675722746,0.07953612161854551
322200,0.2184213922376017,0.004558933649896346,0.20491971712476698,0.19223185007140842,0.4856899002264967,0.17579651532746965,0.4693598959531329,0.10516559842677964,0.2492777337782286,0.14157657780210542,0.2869063055678964,10.742213470579316,0.6342919565998173,0.29135976404680264,0.41616676463004154,0.02534978515591746,0.043434848553317806,0.03516306563882665,0.6641526551269621,0.7874132000977241,0.34950844642826695,0.36789837672194636,0.4897133463755665,0.09266487958394265,0.7061042768082828,0.03844478409486385,0.0801444956496411,0.05336876795542622,0.10630877678990203,0.08826979494124032
322500,0.0879059721597173,0.007326932773516148,0.13692300508481026,0.18953381177954753,0.4203261375812559,0.10664324162108585,0.283345937864361,0.07547015297416948,0.18220098618559888,0.11237618174236275,0.1231990556405691,8.697008102551184,0.5177091321428335,0.19744823802591327,0.3986326044775339,0.024438970294575313,0.03743740084600233,0.020979823468380232,0.4357157535899461,0.5525104069638118,0.16411909138474812,0.3008826934552218,0.35025276263715455,0.14113252156464995,0.5189366370879043,0.027563759713942204,0.05704230321425996,0.03967912129350282,0.07558676423516175,0.06264228441622777
322800,0.10304153652639769,0.004012710532087738,0.1384604576152384,0.1420590229609644,0.35109037873166926,0.11604534701177016,0.3046559570442824,0.07333254622384544,0.17421265345463155,0.10371128829518739,0.20252362019850523,7.504394818152139,0.458990343757236,0.18795570641550086,0.30216413982404333,0.019063180658058343,0.03231729961139962,0.023977219331506205,0.4545730174389533,0.5468062997055867,0.23501973454179392,0.26705695857317124,0.3448364794992642,0.1188997232777993,0.4903204146688509,0.02672655901432819,0.0542738271858525,0.03768462930871408,0.0755798642281178,0.06103694444940544
323100,0.1984771186374985,0.004677066455911927,0.17970216724645383,0.1708357709156232,0.43189406142612796,0.1553621429573937,0.41629779020606605,0.09392000787556753,0.2245938548563302,0.12706587145027015,0.22907431811722745,9.616004246652523,0.5704116690950016,0.2619881235571597,0.38672459740920573,0.023631955353614842,0.039486397434373544,0.030738273132527638,0.5862550337793451,0.6910281524684123,0.29758093168132405,0.32693935530696194,0.42588370885621885,0.10866418382042298,0.6271997546694053,0.03479846408036025,0.0726890639915112,0.048677481470932094,0.09542374388210817,0.07848879527669084
323400,0.014509783765305428,0.006410992382257064,0.1174126734872587,0.15130300609103386,0.38061999818432213,0.10473868743107317,0.2619000123035491,0.07147404056994588,0.17194958006704297,0.1069427182810756,0.15672966868283567,7.811252250878098,0.49071668276708635,0.1610308493444137,0.36947753863191224,0.022518890700432337,0.035028599043435804,0.020631437848344092,0.4058457527860142,0.5604882000241957,0.17536220056281593,0.2815596087506833,0.3511638101084671,0.19206117799153333,0.4815810074675255,0.025748193260504593,0.05050571256393965,0.037362717206804064,0.07385337890328003,0.05928845094617685
323700,0.12360733659018308,0.005615853087455491,0.14733215755238405,0.17694321739161722,0.41353604421320966,0.1209233538322465,0.3184742256473001,0.08125955851028976,0.194200804585833,0.11551874131298945,0.1989119520365179,8.798366403050583,0.5231453932387566,0.21589555429463303,0.3751322683937346,0.022846651679451213,0.036938883371391285,0.025009776829186592,0.4845418236401713,0.6011971373643732,0.23396022384664406,0.30666480460964607,0.37335770206741614,0.12981863073292033,0.5522232821352233,0.02963526370751879,0.061268278653450636,0.041891752258514714,0.08238551946919159,0.06764032358999117
324000,0.134850330125019,0.006356571926609433,0.1605642216646146,0.1928526179099137,0.45701471757251966,0.13580029948849415,0.35491809113724315,0.08982705384936907,0.21595586824572166,0.1278992961391765,0.21230830819068558,9.774759078616388,0.5846370289391132,0.2394612491346848,0.4229612133037861,0.0255043698361348,0.04100422931979608,0.027469243483615458,0.5327821343831616,0.6836294592259335,0.2536377169685551,0.3384300405928897,0.41592243200425827,0.14277939233887338,0.6161994881985748,0.032721547224554115,0.06793796250615713,0.04617762017689131,0.09013382385766988,0.07523001877917324
324300,0.020457693674238442,0.006247209508615015,0.12426285689634398,0.1615789820803002,0.37787909596927705,0.10024174113102191,0.2549885968036989,0.06970825353427301,0.1675469814701529,0.10760940704511768,0.15555663148581544,7.703753403651682,0.4831955661127765,0.1601927247891055,0.3427726168674994,0.021954231321039686,0.03514624484138551,0.020537728298890556,0.40927768195586367,0.529067853449213,0.1750451210061783,0.2790971047524309,0.3432290853845643,0.16965995034237835,0.47457391477259137,0.025080792347253578,0.049762779397568124,0.036406758760797686,0.07128449341496434,0.05781555447676112
324600,0.07130407964181273,0.006579357980662337,0.08358308858554864,0.13698245580207669,0.3178533141735116,0.06805032869020522,0.16285191255841625,0.052613301138329405,0.12663584416092988,0.08733564286438167,0.0962826109239856,6.0623524310326715,0.3968017160364852,0.09536580265812233,0.3023200717562986,0.01951942911944826,0.02963945647368149,0.013648148918505854,0.2856713746747417,0.40491100729173013,0.09466904771328188,0.22988697096984367,0.2750067468288151,0.1994253461079012,0.3554378236671738,0.018620026819192503,0.03464030800223128,0.028092003776315266,0.055143576172355324,0.0430593669362338
324900,0.18112686001866507,0.0031334726313261285,0.15927670873642796,0.13011023879943195,0.33645475990844886,0.13256642214475534,0.36242941096695347,0.07811076301475595,0.1860864946950329,0.10533711037698623,0.1921690681577246,7.686025468078036,0.4563538831576963,0.2191430285128746,0.2853294876659973,0.018559864929940773,0.03218858429183058,0.02668454433480605,0.5077949924158816,0.534445357492757,0.26350627021362527,0.2608610679514669,0.34768527107402747,0.08724142841125371,0.5055351426130272,0.029434304836286174,0.061192382757667474,0.04142567593391533,0.08093703066518998,0.06457283347008769
325200,0.21901024236612443,0.005240644906798764,0.19715015205705555,0.1850371879680992,0.48009506512595834,0.17203565837635892,0.46020051756787694,0.10568572309840363,0.25205815218623684,0.14151135479578159,0.2655181201592427,10.723953974433158,0.6355318760403392,0.2918543023127711,0.440261624759394,0.02655324331782083,0.0439671507453383,0.0344243343247399,0.6520606425043098,0.7690278701858446,0.3378457821574301,0.36588576949309726,0.4730262693266951,0.14161344287295208,0.6984598802896684,0.03924364091683685,0.08137107018320222,0.0549705178102613,0.10868325891293296,0.08796232123690118
325500,0.06207336075163994,0.006972023214622425,0.13566429401845426,0.17593179980518414,0.4205088350620656,0.11907888688159574,0.306812659757874,0.07930426074462105,0.1914887036482682,0.11617653406256778,0.14877795752059342,8.755967620643801,0.5341707636330071,0.19371274747538791,0.40199703494023,0.024710917406871147,0.038171894622870184,0.02285698210747711,0.4571120891818836,0.5921048107850382,0.18826008863258892,0.3067397439298247,0.3780773781694933,0.17733100590481854,0.5334904027534009,0.02905431280667159,0.058731584647681245,0.04211795436228982,0.08084353840493463,0.06564596831699987
325800,0.13022672150257364,0.0043908903171470115,0.14531463325504035,0.15908886686201384,0.3827516256928689,0.12225973998913275,0.32135437234159525,0.07828214019434654,0.18628529264618265,0.10923290782228179,0.21472459105650898,8.24689902450638,0.49156646793089465,0.20939485840022343,0.3345149856651233,0.020437075022265105,0.03418919180367652,0.025217955833625183,0.47871557409435894,0.5888701999297368,0.24699277921740048,0.28752969468683887,0.36503583853126287,0.10200875459400294,0.5313650057335195,0.02843889635821739,0.058898979979083776,0.03981274107513144,0.07905830005317682,0.06557389196329666
326100,0.24660267238571265,0.003321707129174456,0.19511511129486792,0.19131054514518553,0.4562928723817734,0.17022028076651452,0.45226691653571294,0.1015654692229333,0.2420994368468925,0.13531934263082945,0.3118108419631582,10.176051933576495,0.5994653044480671,0.29183605095607135,0.36815322020729724,0.02289167904503131,0.040803452592314216,0.03527684666772757,0.6471940053529153,0.7563455325785569,0.3706619325717213,0.3500503431741677,0.457827047801068,0.078408533384696,0.6902893590119987,0.03740761690499994,0.07952365183253107,0.05151007970405885,0.10186544619094917,0.08539983286063801
326400,0.32978772577032345,0.004087508367199177,0.2317228436522072,0.19900092688779125,0.5065985395012262,0.20033079522279706,0.5448389809372571,0.11786065908998467,0.28195411164568895,0.153668271316711,0.309010818194146,11.796070500427302,0.6811745687120023,0.3514850629747528,0.43978404668387583,0.026914209787229026,0.04661804188145169,0.04041329026200202,0.7549950139392365,0.8399800658741654,0.41234594061661056,0.39066797252258567,0.5127977982839056,0.08434007354955497,0.7826594913533711,0.044251779466065955,0.0944841278111781,0.06124929021843428,0.11922379846869546,0.09850148171830853
326700,0.11408181303310272,0.00663202935225371,0.17491950144705726,0.20510797886858256,0.482976383450719,0.1418444077030756,0.3715533655027059,0.09399955099772228,0.22417636152422915,0.13652835227640736,0.23106910942980363,10.156584921713115,0.6146244350863128,0.24064783215163743,0.4286256386226128,0.02666468588152071,0.043615263666481496,0.029079387275963597,0.5674302094174664,0.7063250341448111,0.26778458482920797,0.3583273653430794,0.4469785350272488,0.15361507524303875,0.64026916334916,0.0339859771966573,0.06945157862714524,0.04818396732303398,0.09522723670982458,0.07844260978826156
327000,0.08456837006867346,0.006320391675870951,0.13208265477585002,0.180925404423256,0.4017577654986795,0.1066966545661856,0.27799695226844534,0.07414036062163376,0.17888491262859674,0.1099527973084733,0.15666917392175606,8.349829786371586,0.5013584093950172,0.19179007397714543,0.36626975290078434,0.022736217571484474,0.03596058661321422,0.02174632005646515,0.4332134937809471,0.5512728380815091,0.18775429821437228,0.2923578348930036,0.34690445269790615,0.13684103189879693,0.5118787329628347,0.0269842680225878,0.05585815865391197,0.03864984746974187,0.07415691144584002,0.06170973841266658
327300,0.0466672992434809,0.006339432213970042,0.13262010519359535,0.16790671149458802,0.40740988837810477,0.11556587218842651,0.29441846827226925,0.0769906383654444,0.18446840886515048,0.1132112686649549,0.17286702191169923,8.383957915590912,0.5183194549152006,0.18284416430542194,0.38063336556975713,0.02330343717837735,0.03677473565053191,0.02273676288441351,0.4470376849679667,0.5963703560776352,0.1973557943580886,0.29970771621286474,0.37516080096272475,0.17060771422659826,0.5218751092000957,0.02775057724213781,0.055420089643426707,0.03989384781930028,0.07876116281570944,0.0640432973209144
327600,0.07842279258998275,0.0054042886137892765,0.15234353755965913,0.16957077474432225,0.4069836553908033,0.12970875561316575,0.3374586698809523,0.0814234165101908,0.19451190665759555,0.11852894681459247,0.19614318350222248,8.503848780218547,0.5272549273262044,0.1989171304680255,0.3497904601525974,0.0226886075096715,0.03760055189113842,0.02576307282981105,0.5000387958867734,0.6032395623911384,0.2351307531454907,0.3040845765738993,0.3947041051521012,0.1505204058976446,0.5446478152918672,0.029699608600694205,0.059863593397111,0.04255707975512024,0.08345630847426833,0.06762347752435005
327900,0.113157942093288,0.004935187622280068,0.14713750818118143,0.15984480346330798,0.39524416875384105,0.1301255078455128,0.3396604463104751,0.08207639705798897,0.19609471861265604,0.11468725214631093,0.20589311924192089,8.458649875294817,0.5144648041887976,0.20983510308978026,0.35436109763194423,0.02205059589646652,0.036159072458517016,0.026103590852343928,0.49643636980137984,0.6031415061893455,0.248433670738045,0.2978748157600464,0.3808903307449967,0.1492129467111738,0.5452114378643884,0.030220547029635725,0.06152326370180816,0.042974365134746506,0.08471923896829736,0.06800224608785754
328200,0.12367419810472313,0.005799662725635812,0.1709727653170532,0.1662510657218732,0.43686291063281857,0.14587766081648823,0.38618003354633146,0.09182834442999166,0.21865006402708786,0.12867342631088974,0.21232532457068487,9.494360597884093,0.5759677647715691,0.23365064579881079,0.4054912609655901,0.0250590573825491,0.04071918368956773,0.028901951218820443,0.5604614660660943,0.6682893835307055,0.26734711863130656,0.3304653049889765,0.4293203790024904,0.16437482728569108,0.6008917728561585,0.03382068733048982,0.06817281329293934,0.04820180658867912,0.09542200843906556,0.0760266745877658
328500,0.14608693931695882,0.004468426171534645,0.16049335863056058,0.17233181356302651,0.4153754067858557,0.13794978178469108,0.36299534139086376,0.08537752422724765,0.20272777235167183,0.11785091948907223,0.2319756631189449,8.903191557560184,0.5311411348003787,0.22854244773387222,0.3561172374923274,0.021787254563221836,0.03668072397703526,0.027802412915328034,0.5270924307982412,0.647590231057066,0.2712710151400657,0.31069200645046635,0.40248427404048215,0.10012777074862811,0.5794022452646601,0.03098796470192866,0.06417095298571951,0.04331027838351531,0.08625333631283638,0.07151761276512758
328800,0.348134293664323,0.003834535748495682,0.24262462499837056,0.20578062244384654,0.5292101349011418,0.21047101035628657,0.5713754278005254,0.12366233003196214,0.29455381397416147,0.15949983408894752,0.3450570750731501,12.298677091434158,0.7082480786590821,0.36843928484585575,0.45535655843167433,0.027480165151956726,0.04803014995638222,0.042739102093229064,0.7925576416767299,0.8910536005102117,0.44374772152512065,0.4090750296454999,0.5407293748093309,0.07851230413199062,0.8216647577219192,0.04619176481606502,0.09846214256301522,0.063600959225532,0.12520457924090067,0.10356362490291104
329100,0.06875024212403247,0.00509379906696239,0.1245096655813498,0.131952697260175,0.32994461644557305,0.10141509784033076,0.2689758358904797,0.06671352770708694,0.15973642149050704,0.0974773354447862,0.13514877590133523,7.010186568247697,0.4321614255704631,0.16437562425246455,0.3073949854635529,0.019625850505455844,0.03142395161891187,0.020329616479187962,0.4034031792315744,0.4729070178325401,0.17817022582740094,0.24774635877231077,0.30964657442659416,0.1500377298574307,0.43594396861566054,0.02470440915281813,0.04933769295021051,0.035719722035779,0.07000799113913558,0.05473135889047853
329400,0.15307038528772665,0.005794745371204613,0.1744293315358405,0.1754122818456878,0.45054634501738633,0.14746446645037992,0.3908610913003656,0.09494257124730865,0.22669201468734457,0.13219506247857282,0.23185093593394157,9.856563753038984,0.5926435570544513,0.25061180200506783,0.4208258664003708,0.025585778295059924,0.041731496856229455,0.03004867473596562,0.5759824511310185,0.6967214377740873,0.28693644210250824,0.3419607305071679,0.43176450037739045,0.1649189942202156,0.6288495045782909,0.03500675101276585,0.0714347354085163,0.04951398297430387,0.09831752636725355,0.07870217419198156
329700,0.16302860928239227,0.004159329642291709,0.17048415589855637,0.18486164338816025,0.4278706406127952,0.14137563238470818,0.3725939437068533,0.08874100333714807,0.21073216198353606,0.12395020392704481,0.26491446753842496,9.18560026609103,0.5494569138366572,0.24104663387568337,0.34687659825985406,0.021923280358258523,0.03819483487117026,0.029716879822643705,0.5567951082296787,0.6648413450740946,0.3011177299350365,0.32327317918189635,0.4139558123328584,0.09418314099659142,0.6075582374020101,0.032189389969438764,0.06725968315833342,0.04475623577283727,0.0891287095289428,0.07450042939520785
330000,0.2929756788799125,0.0026744074412121677,0.22038534786281616,0.1820411802365527,0.46923927795030096,0.19415765250263206,0.5207198727710107,0.10978358130866184,0.2610301755630857,0.1430251611161566,0.3314902542131719,10.807140691186376,0.6333469374291099,0.32191430350371775,0.3787615922991634,0.023293023393271994,0.042435798336512676,0.03904347674247788,0.7177268600068203,0.8281251999850667,0.4104167434865431,0.3636844105409267,0.5019297105054719,0.04348215809972089,0.7412004669003736,0.0404392460575167,0.08617417881797707,0.05525686702226551,0.10958457380703379,0.09287947506128091
330300,0.2215830796464573,0.003765211010474445,0.20020503068221274,0.17728397690481756,0.44127737153960567,0.16582751974799237,0.44704351619172655,0.09865024939288247,0.23441927753166425,0.1343621937846109,0.2761904259581769,9.914547348843723,0.588719932129905,0.2776196927882282,0.3615506336691183,0.023059590949479514,0.040834583098472876,0.033942466612167266,0.6393800372192899,0.7183708921678971,0.3435996635866374,0.33951462202919913,0.45295868513728266,0.0801893763567989,0.66021071789433,0.036354904624147366,0.07622856120687516,0.05046109034927326,0.09978928028043299,0.08270381182487796
330600,0.18150974407207343,0.0051167754598751,0.16109976437593332,0.1798169643384071,0.422105589114139,0.13351018109128177,0.3570428006241002,0.08649008464552566,0.20728717474165137,0.11942538497150679,0.21195142687912494,9.275201674468352,0.5399562078068953,0.24489184718174073,0.37974461823021954,0.02297805326022484,0.03770993611183826,0.027442942010985405,0.5265154660616318,0.6309197091040915,0.2638366594426884,0.3148694880905225,0.38710002537466437,0.10092145582597567,0.5878617908776604,0.03188216961063972,0.06736499166558474,0.04466615620312808,0.08678724163416263,0.0722066564900743
330900,0.23416029166877195,0.003129681919077143,0.16527227771140218,0.1453206698787497,0.3690899024047809,0.1432748760030762,0.38978757688289534,0.08528157043606654,0.20363521048537336,0.11061384309478939,0.22222037665768113,8.536964632443684,0.49208604527230904,0.2525490665802721,0.3246416356949595,0.0197127037424778,0.03369678166021117,0.028912020285474682,0.5409880536719456,0.6021875742354013,0.2940727418727036,0.2836970421112639,0.3690881659972689,0.06941219132809096,0.5637150258235195,0.032040634299598025,0.06816400387623389,0.04443187438062779,0.08674011431438089,0.07109981626506112
