time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
183300,0.006060250063150363,0.02104166124455986,0.011693992973469847,0.001779575412911072,2.7747378148035295e-05,0.00026222941538378564,2.893698897565855e-05,3.0504946046505665e-05,0.00045082256927031494,0.0015480623976458219,6.713710390471306e-05,0.00013835806770856607,0.00021923007091118052,0.0003128137232266681,0.0017195360324606668,0.0006926067123274038,0.0005432736783603787,0.00012622096023306995,2.4442492311038677e-05,4.595080859814971e-06,2.1166596546606797e-05,0.0006571966581745414,0.000420706345565236,4.454011305199401e-05,6.84956326395536e-05,0.0002574675189563891,0.0003725617130854175,0.00018702026339667555,2.8013512370250737e-05,7.635891209645251e-05,0.00038466562556749295,0.00024913350414124125,0.000249302109928351
183600,0.0003696478878580933,0.026326750433128154,0.005165813070874492,0.0015552778471246143,4.782648039736159e-05,0.00017793666369669836,0.00026128357175991823,9.081659820964205e-05,0.000787769648255221,0.002258382940674153,4.057892886777381e-05,0.0001134184261388782,0.00023674452069144536,0.00022875327381655097,0.0012559489569312632,0.00025861821574579835,0.00040478157019663286,0.00027437086991000115,8.444386826766959e-05,3.1352208345936106e-05,0.00018149269781275734,0.0004775046519327475,7.472971103084092e-05,0.0007208103202742677,8.279559936852365e-05,3.762457774314498e-05,0.0002706686227114119,0.00011759136445022023,0.00015265941633657576,0.00014149545309294354,0.00010625124028251776,0.000329362092159613,0.0002507911017914921
183900,0.0003323949698916806,0.025218991183940886,0.006444888510145574,0.0019635638499124752,9.060880746858402e-05,0.0010065442521778323,0.00015571064842134774,0.0004516523966913155,2.614455857496978e-05,0.0002148701102910877,4.27598703609533e-05,5.880151702086778e-05,5.272805992717622e-06,8.584512705311909e-05,0.0017987139303841104,0.00019888450961502713,0.0006349413482666932,4.5504052508249515e-05,0.0001474867112634115,0.00018451425540888522,0.000152091494562967,0.0003773123584309701,0.00011699025471045843,0.0005277663772247365,9.66015661987285e-05,0.00019270003105020805,0.00041684732131130886,4.9127086285238875e-05,7.567087664028804e-06,2.8821256471189827e-05,4.236631671261648e-05,4.466889998155921e-05,0.0003918581255533127
184200,0.006137046053048323,0.02861604594076539,0.0001030204221308395,0.0018170100299599312,3.3326633676722395e-05,0.0011055975820539743,3.8588688958896e-05,0.00017110746064474824,0.00011449455256951069,0.00035854160272208446,0.00012598627523630057,0.00027693914405801934,0.00020051740074222835,0.0005446090667149406,0.002350457168958542,0.0003649507376053407,0.0006210937574522291,9.16146647469418e-05,3.0126316836742717e-05,3.616324350019795e-05,0.0003138337754435838,0.00042599257621134257,0.0001544905418597864,3.3554193308305e-05,8.761475670127084e-05,0.00024590980898864245,0.00035368683820280467,0.00010116110223634678,0.0001303959221914397,0.00011347067721345638,0.000345558218263875,0.00016544143723251636,0.00011780053757348696
184500,0.0034784957605182854,0.02573895097567913,0.0020560618420404353,0.0016860558214020216,5.506502166952032e-05,0.00029557110781297524,5.2526712664757724e-05,0.00015442832999212897,3.5666574085269076e-05,0.0002699910085937063,0.00016381096681072904,3.929407586866773e-05,0.00024648826071427266,0.0003373134350823648,0.001571649042155343,2.6269778636844876e-05,0.0005359906786353008,8.12822485727338e-05,0.00013745905206974385,5.9294308016433206e-05,0.0003433317118464174,0.001805335157733623,2.0597039885217328e-05,0.0007034994220020963,8.980753027287847e-05,0.00024440643178991195,0.00021788157190627544,0.00035547256415924267,5.1195645355051056e-05,0.00012283008446445365,3.8108342224063563e-06,0.0001352751044905176,0.0002115987645225914
184800,0.0011175725546301862,0.02587463057483319,0.0052860019820499815,0.0011455270254714378,0.00010643146980271467,0.0017708188196579044,0.0002826883430273597,0.0001402230200042709,0.00041926509047840455,0.0005213921813620459,0.00016662245898402261,8.014852181048582e-05,1.5055576092493084e-05,0.000600236746471694,0.0018289900141539306,0.0003694538234100264,0.0002607768457849602,0.0003136908508167835,0.00011584765073990866,0.00017640100160321026,0.00010666864359620831,0.00132625040714629,6.400977021314702e-06,0.0007377005438655715,0.00014484767478961658,0.00025579018971200185,9.537268965686962e-06,0.00013228931072717387,0.00032301570782777844,0.00011126516891835081,0.000499625236876966,7.301833334594221e-05,0.0001820540156103334
185100,0.00683511324056596,0.02048135556455577,0.012628247144746751,0.0018099572012033605,0.00011430593553996005,0.000349344442234667,0.0001142999883398943,7.550123614663562e-05,0.0004016909078288222,0.0021190687731689195,6.289588533547885e-05,4.201458907715505e-05,0.00022201615337991143,0.0006056691359574984,0.0014654877210631412,9.724365349939035e-05,0.0004966555165211162,0.00015601806929055329,0.00019588227375777478,0.00014617600959354604,0.00026581505203182587,0.0006013496485053338,6.780869659905875e-05,1.4841152960798354e-05,4.457601055918303e-05,3.789749192151248e-05,0.0002021516822097169,9.516423734368118e-05,4.217427076014246e-05,3.744709688646708e-05,1.5850436888342756e-05,0.0001260292994729184,0.0003669703804618507
185400,0.008299326833189014,0.030008117479255247,0.0026096977471254945,0.0026313735887200096,2.5061435238171725e-05,9.822624165423122e-05,5.50416514073504e-05,6.106658266702425e-05,0.0005178096897253681,0.0007104028835840381,0.0001319891035294063,0.00022724913604577068,4.721288222953035e-05,0.00015180109208046133,0.0019334458020736633,0.0001958260845142945,0.0009180685955101353,6.820388038164538e-05,2.0321171518844494e-06,0.00012507626041013964,2.0704058123044433e-05,0.0011062575091713711,0.00014192143228086707,0.0006273467855137937,9.338498601607625e-05,0.00040374774517459855,0.0001279233665130164,0.00013539734817413773,0.00022728254128168146,6.090170187178501e-05,7.686364197923012e-05,5.972377655183436e-05,0.00035182264817734676
185700,0.001764359928419168,0.02590804387045864,0.004377841352031453,0.0017223009426956537,1.72942805107823e-05,0.0002624657116854223,0.00021809365269120917,0.00014834949063669,0.00038018202382517075,0.0006366715016312696,7.722785306896185e-05,0.0001449924520571244,0.00023422927549887618,0.0002577870461806242,0.0022135445581668023,0.00032919985014245867,0.0005369814035631748,0.0001587518579029279,4.941226581678393e-05,8.525707135476068e-05,8.003342281170944e-05,0.0015281155095578924,0.00024794192573551754,0.0007847818859332278,2.095835537829771e-05,5.328454137298877e-05,9.043087013083095e-05,5.923146630948395e-06,0.00011695787582510775,2.8977997601487004e-07,0.00017925520256767413,4.963313962491611e-06,0.00024193610315137448
186000,0.0042701390567287945,0.026382366212956754,0.0018096536371885463,0.001520440350297747,3.5780723045775176e-05,0.0005000385439970501,0.0003052730535699766,0.0001914209445317283,0.000283960167500652,0.0001059405942100966,0.00013376914621687774,1.612688484442515e-05,0.00011173446267775944,0.00046464740522367265,0.00199075675794802,0.00020749936496855526,0.0004577537933769804,0.00016977452774824542,9.293515143582454e-05,8.419927369374136e-05,0.0001238301538890596,0.00033837084512100546,0.0003335056276299042,0.0003791969547179974,3.986916311760069e-05,0.0002416359249082234,4.102661786475892e-05,0.000172041510239751,5.936743313128545e-05,3.427486612395114e-05,0.00020411521792595977,6.256786044644969e-05,0.00011922302175548793
186300,0.0037830628175647973,0.025556707241214838,0.0018887738887300998,0.0021044342953402406,2.0998212548306583e-05,0.0005235203783868769,0.00011092505873477876,0.0001414602327898251,0.00012620922064598972,0.0007501674800636238,4.49188694062741e-06,4.488199307672858e-05,9.96989758732525e-05,0.00043278867010343447,0.0012159187868334698,9.843812783572048e-05,0.0006394086229377649,0.00013138334764306592,3.6846653159727794e-06,6.861931500168339e-05,0.000466906312475146,1.8447234353402564e-05,2.3906774053727986e-05,0.00044650217920150226,5.33994118541159e-05,1.1949669932675988e-05,0.00019501963413404155,8.587255823755413e-05,9.439731671534446e-05,5.837689695198378e-05,0.00034057469879655855,4.070386545151905e-06,4.366951019108001e-05
186600,0.017624539653557036,0.035910334493792107,0.011146696354572327,0.0017332703219565815,2.5796561722302158e-05,0.0008326217649639034,0.00017549949961903621,0.00028242207113038376,6.973165564261308e-05,0.00030254046863831263,0.00011838852555001722,0.00019215600158872803,5.063372304903169e-05,0.00036869552248930404,0.0011872525420812963,0.0001610618202150249,0.00047846554159036714,0.0003142302082466131,6.384090170286072e-05,5.3157849102092314e-05,0.0002265894126409762,0.00035704178428375144,0.000281762566025634,0.0004001631671854966,0.00015570703101275285,0.00015642930468828808,0.0001626269439753969,9.26820688178509e-05,0.0001590473166004358,7.224578887132793e-06,0.00021020441019459213,7.972570926995104e-05,0.00036835616123198633
186900,0.012070248154660845,0.030220111443128417,0.00536088684805236,0.0012879633337092855,6.303469872648293e-05,0.0001848596877067621,2.7087292245653316e-05,0.0001604219501842863,0.00018808402489156606,0.0007876281430228005,0.0002185372338701086,8.656186916766728e-05,0.000108939325883739,0.00015995841528138044,0.002085617874918455,0.00040571262159261323,0.00038423089244332687,9.841509622532385e-05,0.00013299293446067395,0.00016725054689459284,0.0002782464102750737,0.0018034248625156124,0.0001475131465511481,0.0008251797547913498,1.1983904755652475e-05,0.00019092101862128175,0.00040637283738931274,1.3108440640507979e-05,0.00016029851933296868,6.973617146854849e-06,3.3976332503016238e-06,0.00013660985990071595,9.70768941428446e-05
187200,0.006811512053413793,0.026328697120860056,0.0009157013291556382,0.0017144476224260075,7.964232640489399e-05,0.00015108286468290544,0.00012985823865818702,0.00019201826688686197,0.0004853475800317142,0.0009846263565123081,3.658477015022754e-05,0.00022731179656432232,0.0001358504538373495,0.0002515719611082545,0.0024864891858698,0.000337169584838648,0.0005493659560329434,0.00011842420032337486,0.0001393813855514736,0.00013813791125016905,0.00017913741268671401,0.00026524840803432426,0.000133781240130304,6.902077311821131e-05,0.00013649348949940077,0.00010430333469457764,1.890438701224184e-05,4.542728831324894e-05,8.160877668217381e-05,3.598388205006131e-05,0.0001623682393017134,8.647839214148689e-05,0.00013722734532706227
187500,0.003357507669633719,0.025342167573938923,0.003415604622965418,0.0015339220030057277,1.9144127264780764e-05,0.00037184016226632366,9.876617186677095e-05,0.00010382106044914963,0.0007671583720281205,0.0012040657800014287,3.3948899506697217e-05,3.2929531506908916e-05,0.00018035009119188317,0.0004943334487776951,0.002135002966362265,5.0862322815703465e-05,0.0004898070244081509,9.677100555194329e-05,0.00011918672625199633,0.000122990552576141,0.00030835690177610786,0.0006850618037788081,0.00015252370211271682,0.000622514039896771,5.830864191835872e-05,0.00016215289394239107,0.0001918473858353309,2.948645440881137e-05,4.061155573253927e-05,2.7431701759894622e-05,0.00015988077630169073,9.101401018085653e-05,0.00020289156481112514
187800,0.009078296083860238,0.0286109501456977,0.00272008172329663,0.0016317600116835251,8.218681811200668e-05,0.0006398841918127118,0.000143931916255724,0.0003797292273191033,0.0003865967648906121,0.0003044560651659367,0.0001400216838618462,8.580170116090358e-05,0.00019158364273152984,0.00027090629346560036,0.0016183771990014861,5.155212934226938e-05,0.00047237363763485973,0.0001710588068348784,7.45198158540461e-05,1.4788280829236555e-05,5.453218378903557e-05,0.0021496246120591422,6.572851297903526e-06,0.0014594542001375999,0.00021231252267739364,0.00035686808654133984,0.00012184632471701207,0.00016348761517548382,2.1067235593363876e-05,4.991548996002848e-05,1.258679996851697e-05,0.00010052345636779592,0.00010406023815789922
188100,0.0028250040305515256,0.023893796480777496,0.003528330666611623,0.0014372836712226444,0.00010107761406885629,0.0008914831154527292,0.00012006494868899154,6.535995263590166e-05,0.0001587491987464773,0.00020709294398812972,4.471705179298624e-05,0.00011863881192653025,1.348122367517135e-06,0.00038258591246176366,0.0013316636511291335,4.595648940153296e-05,0.0003935969099302383,0.00014381377763328373,0.0001327757581179867,3.752258722045099e-05,0.0002276858635710255,0.0006678719040777992,0.0001612919996247797,0.00041125213859061205,5.149063355247563e-05,0.00019686496508342088,9.41514129166876e-05,0.00013994987583743068,9.204616213764893e-05,1.3985120205006751e-05,0.00019771207217900155,2.006139040133803e-05,0.00018789171020472395
188400,0.00440943917597636,0.023521431826168282,0.0011898285969493827,0.001709662147057145,2.7831661427057952e-05,0.0004384856944597004,0.00023105675190038255,0.00040397814289150347,0.0004070529025312908,0.0009656670330002726,4.762319008477789e-06,0.0002620077975237223,0.0001637813835770885,0.0006244221947682149,0.0015707822580210973,0.00043628801027750796,0.0004920160583097299,0.00023597086965310154,2.9496686487107127e-05,4.4115320463333774e-05,0.00012647595923453991,0.000902690218083535,0.00034979796311773725,0.0005452623117037092,0.00010606352078923464,0.0002255609175207951,0.000287241008862793,4.963809841740385e-05,0.00011944119555806765,7.5643000485570155e-06,0.0002853349926112969,6.844871477085235e-05,0.00013832858873286114
188700,0.0006304857229046945,0.022287848323777837,0.005666565042432126,0.0013753491930685868,6.552916732260883e-05,0.00024306047752986615,3.712265011301952e-05,3.3963578445650455e-05,0.0008286486147071059,0.001679538398533964,6.20580104992996e-05,0.00028442803392181304,0.00036924944452465525,0.0003938243283627685,0.0024490750092667213,0.000418560576342486,0.000397764298270431,0.0001764370691574868,0.00012908804995959144,6.165844946082188e-05,0.00023799235225396842,0.0012260730303381706,8.751971415676962e-05,0.00042405743192830414,7.730799264749066e-05,6.688096014784151e-06,0.00039777610491853466,5.991792122017614e-06,0.0001291396887523888,8.317560887860509e-05,9.376052484810771e-05,0.0001308080925213062,0.00013264306507210222
189000,0.0012396073026330612,0.019441209336484633,0.006099226089766319,0.002654175161637795,2.4916336847979892e-05,0.0007741321002541213,0.00010855952723431983,0.00029339600406075306,0.0009464447012703658,0.0013350664793918554,0.00012888757651552396,0.0002643134667508207,0.00020804011187181004,0.0003372452446086527,0.00026182254276108097,0.00011718336657651207,0.0008084668603842715,8.899101118231556e-06,3.072551663763079e-05,0.00010106806441001481,4.2275195021090894e-05,0.0005234923399939362,0.00027075277989752067,0.00015456978646000152,0.00023683034564925265,0.00037756224296003893,0.0003365319342023554,0.0001428701176564573,0.00013297839478809692,0.00010995815073755466,0.00019839592800963146,0.00010153293899861637,0.00016717503294927383
189300,0.008573546109431618,0.01636316474560573,0.013991638822034247,0.0016842962349770119,0.00016484680853778855,0.0006859308906044248,0.00028461980318894575,0.00017232848247061838,0.00012444605354744454,0.0005118581812553202,5.652346957418786e-05,0.00017894863466949573,5.181580678481623e-05,6.08267793467121e-05,0.001065382833083106,0.0003843757836818895,0.00039277380782465343,0.00017519987088832067,0.0002315875067964157,9.872569067681525e-05,0.0002918212496680894,0.001054764675139097,0.00011463442150727587,0.0003002446206039622,0.00011735732744000416,7.423341765644409e-05,0.00027695193879395674,0.00011605837912043171,7.912797521925086e-05,2.1726285751810792e-05,0.00014170620123366007,4.504417007211714e-05,0.00026376547537410033
189600,0.009298585576512863,0.014565389090563485,0.014107310940453033,0.0020341400592229775,1.0802660909803308e-05,1.8636697475926667e-05,7.618926954933158e-05,7.29173794056237e-05,0.00020768286586303475,0.00043292566046204684,1.4757477750038106e-05,6.507142781231323e-05,0.00014793057279405275,0.00015242340580101654,0.0015855782854288236,0.00020196324447141478,0.0005976010171622193,7.199135588109584e-05,2.0951893930032384e-05,8.327898115112475e-05,5.090303578469957e-05,0.0007898450907504184,5.360514768426583e-05,0.0005229539616067314,2.9464332200745957e-06,1.3356521137097843e-05,8.244436170912195e-05,4.9373031103527865e-05,2.301186550823786e-05,3.987266219240837e-05,0.00011840055707068586,9.172647954613922e-05,6.509708811108794e-05
189900,0.007650501247745467,0.013242023029143013,0.012634469246073365,0.0016083653730305514,3.0981922485295854e-05,0.0009324159249857189,1.2907295811714903e-05,0.00014668506113224566,0.0004951921745259824,0.0009526635246430715,7.327868141970839e-05,0.00019935877320165218,0.00019693498418149602,0.0008251079307299847,0.0016885592646431746,0.0002640437793317574,0.0005331577444067648,9.92357217199924e-06,9.133133163885532e-05,3.322325960652961e-05,0.00032927265962001684,0.0002772312970336088,0.00015289570419696474,0.0005514306577723005,0.00014630532947990105,0.00012372637536373077,0.0002295227779498532,0.00012287065029426003,0.00012364933596131777,6.380697794838852e-05,0.0002971798457593877,3.4286304853026195e-06,7.648173763641353e-06
190200,0.009151481334022549,0.013853556693483426,0.0141819196442583,0.0019272132008651965,0.00010315079530442972,0.0006889772831115692,5.922184801931962e-05,0.0002028893919998609,0.00014431436800776964,0.00014402712870520418,6.841899183029909e-05,9.948484165533955e-05,1.3630218546722972e-05,0.0003793935100233625,0.0010793802429702737,3.419319501318796e-05,0.0005611766459097112,6.03604225801746e-05,0.00014508138755786604,5.9769149004296196e-05,0.00027608920414934346,0.0003874693438774557,6.436818537025601e-05,0.0004056701365655613,0.00018066013931417046,0.00013945661372360973,3.6331491060082044e-06,3.527745150222472e-06,1.4246069632406488e-05,9.898162419119672e-05,0.0003238201634445659,0.00014696554851667543,0.0003535872888633662
190500,0.009858906707780335,0.011238000213268151,0.014004923623552656,0.0019855008013180964,2.267024483160185e-05,0.000874492359386636,0.00018338753381641482,0.0002378721452274135,0.0006101259444193374,0.001986209290613772,5.460524817380019e-05,4.8990362039091906e-05,1.0402321031222073e-05,0.0003482747289851318,0.001140299602404582,5.266909813883558e-05,0.0005964156956963507,0.00015625974369015694,3.047008561907205e-06,4.0648187763281385e-05,5.369460235016277e-05,0.001304247404974035,0.00018609812369163592,0.0012201222249430543,5.2407337541637844e-05,0.00012583697692036822,4.764593874995171e-06,4.616824830350197e-05,2.2733942664387996e-05,4.870845331339524e-05,1.2907200783729422e-06,1.1668046113300079e-05,0.00015562053276596544
190800,0.0117630907405335,0.011014927752427184,0.01666875510932897,0.0016717259162106757,4.7890062695898905e-05,0.0006668698029486109,0.00010442401073618157,0.00043822904856938294,0.0005602714658294872,0.0007716408085940429,6.462849616184485e-05,0.0003426896978524496,0.00010695428409945862,0.0003767106221275185,0.0021461149226809084,0.00043202459457347686,0.000530811579828594,0.00013891540277199965,0.00012144092752919278,0.00011645075943533811,0.00011064817721262443,0.0013702747077175559,0.00021838059056733528,0.0007193090471204755,0.00022243903345042781,0.00012109669172133408,0.00019031247375522753,0.00011594829106087445,0.00021414375377304395,2.7221806533361814e-05,0.00012986342638754422,1.730333496396952e-05,0.00010756835480663085
191100,0.01134521961816759,0.007925692366022474,0.01506695854458684,0.0015673127328170722,4.792477081849711e-05,0.00014159449128214874,0.00014696906627165163,0.00010710343443776082,0.0002371367745794828,0.0011613955146003718,0.00010530744312831075,0.00011721601583758456,0.00024002848434889756,0.0003119145142562729,0.0015526068985707298,0.00039218384770833836,0.00043652998223109307,0.00023422462295030755,0.00017870585206480882,9.597134742023172e-05,0.0002668974942139357,0.0002058296571405549,0.00013228876573379011,9.356325278986333e-06,0.00010093868520755223,5.311997286838732e-05,0.00019326664398278126,0.00014087658610151266,2.729290282132979e-05,6.090068684727612e-05,0.00011331128175129379,8.40205703269703e-05,5.136024250163018e-05
191400,0.012331724031895419,0.005655373760198756,0.015234897731637886,0.0018475270978086655,4.1094463952617843e-05,0.0004921718286112764,0.00012920714147668377,0.000343727269573435,0.0008113231472037796,0.0023230375638263467,9.935683138451168e-06,7.133372047007924e-05,0.0001470036360018412,0.00013309011173134877,0.0008563405348809283,0.00038394517903128644,0.00048339863213442413,0.00010120794239298903,0.00010059374011461841,5.823863058651568e-05,0.00011143079166231473,0.0003473765457755462,0.0005060506003715659,0.00027893778396048674,0.00013957033829115062,0.0002010449034486328,0.00040545452677775984,0.0001243337186451754,6.795757563793359e-05,1.4003568097109564e-05,0.00013064637737159046,5.599548854462455e-05,8.461929822090042e-05
191700,0.011832172234555571,0.006360543094551474,0.014866787100636714,0.0021792625261127796,2.135678188608381e-05,0.0009946081784732996,9.412383611362429e-05,0.00019938711155020883,0.00025616341161338596,0.0008882995877073085,4.723108217064009e-05,9.835689620274479e-05,0.00015714478438155766,0.00037416167668880007,0.0022546374552874227,0.0002868195485703495,0.0007500749525277683,0.00011835945193894304,7.203341047556933e-05,0.0001489361587303506,0.00036911414223794736,0.0005880572097609615,0.00012601438029236078,3.927305989037677e-05,9.650122326121391e-05,0.000100221744240514,0.00016721532973917874,1.9030300634881314e-05,3.3608963008191495e-06,1.8220256876588792e-06,7.615168555474838e-05,3.7128188239421434e-05,0.00015051533046062104
192000,0.014552075684544974,0.0016386499803218157,0.016280530094427093,0.0019174405730026933,1.7567683585184568e-05,0.0006750539424587032,0.00021779783112663154,7.937970514859671e-05,0.0005762278184278102,0.002105005446992436,0.00011715859614014335,0.0002526192473908395,0.0002902754399443097,4.278206421304276e-05,0.0014058340829521399,0.00034093375577981533,0.0005925367587948926,0.00015783162303506515,7.782332648531565e-05,0.0002689513650508957,0.0001791702625055791,0.000206941222714363,0.00011510561996175284,0.0004267653709959518,0.00013848856395526354,3.474373676937148e-05,0.00035124730843705265,1.5149572703876402e-05,8.896844975936347e-05,3.6804364441422877e-05,4.6820943047976016e-05,3.838460624905338e-05,0.00020419221500844742
192300,0.016646909833823997,0.011078078711761918,0.016844049149511875,0.0017493224376678995,4.683214584133566e-06,0.0002653591630163987,0.00010211836500673144,0.0001672797335601217,0.0003726966411363719,0.0004261023146270304,3.0507987986538865e-05,9.409729457843241e-05,0.00017247748529314322,0.00030876193051909695,0.000991315407226523,3.0400442852851484e-05,0.0004924478378427466,0.00018746273549652415,5.965085828307792e-05,0.00017309744664117943,0.00014240070590432197,0.001336784678414915,0.00022167062244449198,0.0006003533771661296,0.00011911013267962289,6.031023418273662e-05,9.097995437912232e-05,5.526061602267873e-05,7.230246518474814e-05,5.911755565080057e-07,3.353173615749938e-05,2.2195007595371408e-05,0.0004890641143617813
192600,0.01750887928672995,0.022129348651233727,0.014047842168764646,0.0023174776053522805,6.545837799620813e-05,0.0016203204555296224,7.731110070352543e-05,8.764005592354351e-06,0.00028705476638180016,0.0016640880883898035,0.00022533286418990883,0.0003221454989272843,0.00025550157802456397,0.0006109254007640175,0.00240027825667255,0.000542369167483514,0.0008211893609058052,4.739972973766271e-05,0.00013470178617325246,1.1028048042760474e-05,0.00022087226103906232,0.0018045840010714187,0.00026847564351584197,0.00036890176955495235,0.00012839671313713552,0.0005355899502177408,0.00026394975385812813,0.0001303945892630054,3.2290128231693416e-05,4.436367087379267e-05,0.0005872596457336954,0.0002695002461550189,0.00034748629629177685
192900,0.021377211417267006,0.03482320088104984,0.01530315843045571,0.00173328914944193,7.309973895530675e-05,0.0009592021132505124,6.997528259233832e-05,0.00015112265470662578,0.00032810431605412305,0.001601576803899718,0.00011097582021335484,0.0002197272370239034,4.851917970682962e-05,0.00032384788331540904,0.0018416986375200395,7.100903141576964e-05,0.0005569894368093742,0.00014419524782738335,4.670288161889857e-05,8.285114518002956e-06,0.00023759722456162535,0.001897570062403986,7.978675034792104e-05,0.0011474377269351521,0.0001293171214840072,0.0001385426854554339,0.0004273498204980797,0.00034607488704807565,5.865310909314303e-05,0.00011709259999292954,5.9379546534898964e-05,0.00011928433472263578,1.886246604954067e-05
193200,0.01808533590335415,0.019110257827804844,0.015971814897767445,0.0007620226709690314,3.1102662333637454e-05,0.0011428514416351732,0.0002456606651293214,0.0003405377761254158,0.00013967629001143678,0.0006484947773159888,0.00014289346730578245,0.0006508500892223879,0.00023140669859600393,1.4063177644629832e-05,0.0011338926282604689,0.00023462877369695434,1.074955908109132e-05,0.0003696433083177908,1.858829543266438e-05,0.00017504658553235686,0.000254538453354769,0.002070866342393174,0.00029210646199118173,0.0014351892191228899,0.0002893788504962913,0.0008200207544675209,0.00011316981795772563,0.0003240387067293682,0.0002164430535387396,4.646767994387346e-05,0.00020923290119156945,7.025375704472481e-05,2.5717809776892864e-05
193500,0.023121458035472386,0.05196860196365094,0.013454749714085779,0.0015773902756635039,0.00018619229736316356,0.00178631333105983,0.00014121470179873086,4.414711569467045e-05,0.0004435439248027251,0.00026631527738629757,0.00020443669564684797,0.0006087532394971618,3.1384900410103e-05,0.0003782794837334791,0.0026159078980256822,0.0002514828021418225,0.0006034314150369369,5.7415082650891236e-05,0.00018871242632911844,6.740152075934702e-05,0.0004298053596585305,0.0009915904269064413,9.015591774641507e-05,0.0005323519435478374,0.00016501312926209266,0.00035386164999806624,4.09724345118434e-05,0.00022314172964144063,9.630895866763467e-05,8.013529010497678e-05,0.0004881752650476301,0.0002533267194309019,0.0001921390397257028
193800,0.023644949743495403,0.05962497895531982,0.011732888098912042,0.0013292577266881267,7.389398393797819e-05,0.0014066524641833666,0.00016362908420575195,0.00014869587331389766,0.0004062763006658088,0.00028146199649370374,1.032392440691865e-05,0.00034645252937082205,0.0003243288117076304,0.0009669564591163748,0.002683328078560976,0.0005146809611034087,0.0005444494615645112,0.00010295437481033787,4.846688767656815e-05,0.0003629464114638381,4.793972846073302e-05,0.001680553954855668,1.3781066137141806e-05,0.0005914163727496202,0.0002042787267555468,0.00032754342752383536,0.00021097238301592824,3.7768528116544076e-05,8.464963404719583e-05,0.0002557484601197757,5.5386513487576394e-05,0.0004052926540865087,0.00013920752048335316
194100,0.023486556850389917,0.05535068937640375,0.01198992295207546,0.001044439822173615,2.2275732426635386e-05,0.0006432761397050513,0.00036690782388149046,5.682179662613862e-05,0.0014901055337830371,0.005252271115558926,0.00030637249576415115,0.0005643895525793141,0.000650067067333282,0.0004020608773771528,0.004265886446496836,0.001153409062411015,0.0004107474292993629,2.6518081696735862e-05,3.578259697434305e-05,0.0002968252302082419,0.0003377014107428522,0.00040121569671924817,0.0004431347149989051,0.00028189527886013366,0.0004397873161039456,0.00025803600505724944,0.0007117206875477677,0.00020167177556373872,0.00033560187041814515,5.650969037418463e-05,0.0005595356375351912,0.0001972203408016071,0.00016855565126405736
194400,0.026688046014424316,0.0722052449643158,0.01181485263168014,0.0017614399935723668,0.00012272287196424259,7.638846873447847e-05,0.0002058308977623824,0.00027446329217184484,6.062912897419892e-05,2.0872724448395275e-05,0.0005331299992548111,0.0001393765835899785,0.0007145866124531608,0.000516691234693667,0.0022187296039213322,0.0011673703735581853,0.0005811085866938015,5.5473068400146985e-05,0.0002114819773311183,0.0004857871746750675,0.0002990746697193458,0.0007490436885646545,0.0009200248460601301,0.0005226573380099353,5.6995700916218084e-05,0.00023406918866442084,0.0004910249587481985,0.0005369809075901344,0.0001520361040192597,0.00010520955378723329,2.761685549756976e-05,0.00021656061796448967,0.00031173569151832226
194700,0.027741596349795117,0.09199597257126158,0.00712120502896596,0.0013248978650679533,0.00013016951474043026,0.00023869864446623978,0.0008145743190084431,0.000421938535538402,0.0010651839930702067,0.0025408255213079656,0.00015848120414574396,0.00137419214494372,8.032306685379353e-05,0.0015364826554176148,0.002984875895219119,0.0011205010795976023,0.0005778777299525473,0.00016902722139633397,0.00032788977815556564,0.00018455805887640508,0.00020376419999479367,0.0017255105734861331,0.0013977525306927419,0.001564357723296439,0.00027074845120722557,0.0006131362121735151,0.0003396010780321035,0.00021525384915577206,0.0004859245286326086,0.00014649383042808495,0.00162055744367251,9.704421157863408e-05,0.0004357896480158274
195000,0.023788924931437805,0.06119098141326873,0.0110978071006258,0.002307356706374719,0.000344518649683323,0.0008353876725877285,0.0006920315197547211,0.0007391956859876814,0.00042776845126724083,0.0012098447343404928,0.00018007599513936157,0.0009766572817824226,0.0006798897091115919,4.7255146704117124e-05,0.0038681257287755955,0.0004083092043316583,0.0009040125665080723,0.0004337175280895167,0.0007399725267234203,2.0215141312007745e-05,0.00040609948194259005,0.00025085527268231544,0.00013577308615708716,0.0007924211596943564,0.00013001377838861572,0.0008350752579886489,0.000583086431618085,0.00036557251721092143,0.00044727587557957804,0.0001197941426056559,0.0010066302284457151,0.00015011393071517887,0.0002965763810962585
